,NDX,ATVI,ADBE,AMD,ALXN,ALGN,GOOGL,GOOG,AMZN,AMGN,ADI,ANSS,AAPL,AMAT,ASML,ADSK,ADP,BIDU,BIIB,BMRN,BKNG,AVGO,CDNS,CDW,CERN,CHTR,CHKP,CTAS,CSCO,CTXS,CTSH,CMCSA,CPRT,COST,CSX,DXCM,DOCU,DLTR,EBAY,EA,EXC,EXPE,FB,FAST,FISV,GILD,IDXX,ILMN,INCY,INTC,INTU,ISRG,JD,KLAC,KHC,LRCX,LBTYA,LBTYK,LULU,MAR,MXIM,MELI,MCHP,MU,MSFT,MRNA,MDLZ,MNST,NTES,NFLX,NVDA,NXPI,ORLY,PCAR,PAYX,PYPL,PEP,PDD,QCOM,REGN,ROST,SGEN,SIRI,SWKS,SPLK,SBUX,SNPS,TMUS,TTWO,TSLA,TXN,TCOM,ULTA,VRSN,VRSK,VRTX,WBA,WDAY,WDC,XEL,XLNX
7/9/19,7826.859863,46.067024,304.200012,33.150002,125.720001,275.410004,1124.290039,1124.829956,1988.300049,173.018005,109.924957,206.720001,49.467785,43.040932,203.889236,171.350006,158.009445,114.800003,234.220001,83.129997,1877.869995,258.473602,74.489998,110.736847,73.799339,401.220001,120.209999,233.166534,53.623795,97.216003,62.913532,41.651203,75.260002,259.211731,75.161949,147.779999,52,111.489998,39.08469,91.927505,46.424984,132.138641,199.210007,29.97031,93.839996,63.903862,279.549988,377.23999,83.82,45.748028,267.663055,528.27002,30.75,114.182159,28.124727,178.438721,26.74,26.01,186.050003,137.961823,58.131382,640.559998,87.066124,41.349998,133.816803,14.85,53.586567,64.760002,49.527824,379.929993,156.779892,94.05867,385.209991,66.208672,80.661972,118.370003,126.246758,20.48,73.481255,307.970001,101.200645,69.889999,5.869963,77.561401,132.360001,84.361908,135.860001,75.150002,115.089996,46.012001,110.298851,37.939999,348.480011,217.479996,148.18454,178.460007,51.787022,218.740005,49.970436,58.571663,114.725212
7/10/19,7903.399902,46.533955,306.980011,33.790001,124.370003,286.649994,1140.910034,1140.47998,2017.410034,173.665924,110.623566,209.550003,49.956955,43.775085,205.379333,172.740005,158.975616,114.400002,232.429993,85.110001,1869.390015,257.507355,75.099998,110.442238,74.478378,407.209991,119.739998,233.430588,54.375713,97.88401,62.600822,42.436157,75.779999,260.603973,75.044365,150.880005,51.349998,111.690002,39.153187,93.834961,46.794643,131.990128,202.729996,29.666525,93.860001,63.630325,282.529999,372.700012,83.769997,46.188747,271.74707,532.280029,30.709999,115.956261,28.862423,179.54982,26.809999,26.059999,183.869995,139.988937,58.659245,633.330017,87.202744,42.900002,135.179916,14.48,53.731705,65.029999,50.502808,381,159.520599,94.264595,389.200012,66.096191,80.898628,119.639999,128.80542,19.84,71.379044,301.429993,101.825821,66.25,5.938906,77.707275,132.210007,85.474098,137.570007,78.629997,117.160004,47.784,111.118134,37.959999,347.200012,218.869995,148.570786,178.759995,51.852337,219.229996,52.455372,58.841,114.871887
7/11/19,7896.779785,47.030685,307.600006,33.060001,121.489998,282.589996,1144.079956,1144.209961,2001.069946,169.597473,110.53624,211.300003,49.593155,44.323254,205.99118,173.330002,159.622971,114.75,231.600006,82.720001,1874.170044,258.970795,75.199997,111.532326,74.940926,410.25,119.230003,234.70195,54.53751,97.933128,63.802803,42.717197,76.790001,265.519897,75.70092,152.5,53.799999,110.970001,38.751965,93.365585,46.955776,132.62384,201.229996,28.821621,93.690002,62.432426,285.459991,363.660004,81.230003,46.562393,275.119049,536,30.51,116.392517,28.263042,180.202835,27.18,26.58,183.070007,140.315216,58.879974,634.289978,87.563828,43.48,135.719223,14.44,52.860851,64.800003,50.650883,379.5,165.71962,92.293602,393.470001,66.349297,80.775558,120.650002,128.74791,19.34,70.755096,291.820007,102.113609,65.190002,5.938906,76.997383,137.419998,86.141396,136.440002,78.260002,116.529999,47.720001,111.194351,37.389999,346.980011,218.589996,149.739456,176.009995,51.898987,224.300003,52.668915,58.860241,115.732277
7/12/19,7943.240234,46.891602,309.420013,33.209999,120.82,283.910004,1145.339966,1144.900024,2011,166.672379,112.74852,212.279999,49.974163,45.52726,205.438538,174.190002,159.545685,114.900002,231.419998,82.949997,1882.47998,267.723267,75.019997,114.134781,74.911407,414.309998,118.800003,237.097961,55.156174,99.062851,64.359833,43.25988,77.330002,268.304382,77.00425,149.169998,53.200001,112.43,39.202118,92.69648,46.50082,133.257553,204.869995,29.381727,94.510002,62.498455,284.23999,305.049988,80.099998,47.827053,278.510773,526.25,31.08,119.165154,28.40136,186.391861,27.17,26.540001,189.520004,140.957977,59.542202,644.789978,89.496017,44.509998,136.209549,14.2,52.773773,65,49.973972,373.25,167.045166,95.107918,401.829987,67.614784,81.144753,120.120003,127.722534,19.139999,71.897408,292.559998,105.209763,63.779999,5.978302,78.776939,136.820007,86.818382,137.410004,79.449997,116.459999,49.015999,112.718613,37.25,356.390015,219.649994,150.373322,175.789993,52.010963,222.169998,53.678421,58.485085,117.638832
7/15/19,7966.930176,47.348595,308.76001,34.389999,123.040001,284.299988,1150.51001,1150.339966,2020.98999,167.806213,113.544159,210.919998,50.44368,45.30212,204.037247,173.710007,159.429718,115.629997,233.619995,83.989998,1881.910034,270.490601,75.199997,113.840157,74.626007,414.630005,117.629997,237.899872,55.251354,99.740692,64.320732,43.33741,77.5,269.398895,76.92585,151.110001,54.049999,111.75,39.407619,92.097282,46.330204,133.415985,203.910004,29.125406,94.75,64.205704,284.079987,302.290009,81.389999,48.018673,279.400757,527.75,31.030001,119.766212,28.290709,187.863556,26.49,25.879999,189.169998,141.18541,59.743748,645.109985,90.364525,44.400002,136.209549,14.32,52.928585,65.260002,49.275909,366.600006,166.706299,97.235802,403.230011,67.024223,81.154205,120.900002,128.556244,19.35,72.406158,298.200012,105.537239,63.990002,5.948755,79.778542,138.490005,87.195572,137.460007,79.309998,117.029999,50.700001,114.166641,37.349998,355.679993,221.039993,150.789307,176.369995,52.150928,218,53.037773,58.850624,118.948959
7/16/19,7927.080078,46.682976,305.700012,33.849998,122.82,281.070007,1153.459961,1153.579956,2009.900024,169.092468,112.030495,209.740005,50.269142,45.037827,202.300415,171.009995,158.647125,114.230003,231.550003,82.370003,1888.900024,266.541229,74.690002,112.308144,73.29744,414.839996,116.25,234.164063,54.842083,99.072678,64.447769,43.695969,77.470001,269.466095,77.954803,149.850006,53.619999,112.32,39.065113,89.43084,45.875248,135.029953,203.839996,29.695004,93.910004,63.139843,283.660004,302.299988,79.879997,47.108494,277.749359,515.559998,30.719999,118.75798,27.95874,184.998108,26.110001,25.5,190.179993,142.352234,59.043144,633.950012,88.559189,43.060001,134.424774,14.14,52.996319,65.790001,49.879745,365.98999,166.516922,95.127533,405.549988,68.027245,81.087952,119.709999,128.22084,20.120001,72.636536,298.369995,105.993729,63.18,5.958604,79.068657,136.509995,87.118195,135.910004,79.040001,117.449997,50.476002,113.061562,36.860001,360.540009,217.539993,150.313889,176.160004,52.076283,213.5,49.980145,58.677475,118.528542
7/17/19,7888.759766,46.375,309.390015,33.599998,123.410004,283.910004,1146.73999,1146.349976,1992.030029,168.701828,110.555649,209.699997,49.986462,45.243393,214.803574,171.619995,159.79689,113.580002,229.440002,82.470001,1867.73999,267.432404,74.349998,111.443939,73.248222,414.559998,115.989998,254.632858,54.451847,98.797623,63.753944,43.05637,77.040001,270.339874,69.948624,147.570007,52.77,112.25,38.194168,89.580627,46.064808,133.812042,201.800003,29.039967,94.110001,63.120983,284.730011,302.899994,80.230003,47.319275,277.502167,523.5,30.709999,121.656639,28.069399,186.85968,26.01,25.5,190.380005,139.662613,58.697632,631.72998,88.568962,43.369999,133.630493,14.03,53.112434,65.739998,48.550922,362.440002,169.138077,94.52935,399.640015,65.749359,80.680908,118.809998,127.243393,19.969999,72.722916,299.420013,106.470055,75.169998,5.948755,77.960091,138.559998,87.282608,135.75,78.93,117.599998,50.972,111.632576,37.599998,366.390015,216.960007,150.036591,177.139999,50.872581,218.009995,49.980145,58.946815,118.215668
7/18/19,7904.129883,45.421272,310.079987,33,123.260002,283.369995,1147.23999,1146.329956,1977.900024,171.064774,112.564163,207.559998,50.554291,47.152187,223.665329,172.380005,162.096405,111.790001,232.229996,83.190002,1885.910034,271.841492,74.720001,110.393135,72.825058,415.619995,116.879997,254.906708,54.956303,99.937172,64.42823,43.182358,77.809998,271.636078,70.389603,153.389999,53.049999,110.120003,38.918327,89.071312,46.216465,135.128967,200.779999,28.76466,96.870003,63.394512,289.850006,298.549988,81.309998,47.846218,279.727051,536.630005,30.58,129.334717,28.631893,193.204651,28.1,27.42,189.389999,138.238693,59.657368,648.669983,90.657303,44.669998,133.777588,14.26,53.441422,64.970001,47.689404,325.209991,169.606491,95.23539,403.190002,64.755699,81.02169,119.870003,127.339211,20.190001,71.388641,303.089996,106.22197,76.639999,5.948755,79.175629,138.389999,88.491508,136.039993,77.970001,117.699997,50.708,112.956779,38.009998,366.209991,214.800003,151.492493,178.089996,51.152512,217.880005,51.329384,59.572071,120.122223
7/19/19,7834.899902,44.845062,306.869995,32.509998,120.800003,281.209991,1131.550049,1130.099976,1964.52002,169.969055,112.340988,208.100006,49.799641,46.799793,220.675217,169.309998,160.830704,112.25,231.270004,81.57,1882.089966,272.047882,72.919998,110.491341,71.673645,409.790009,116.080002,252.168427,54.594624,99.426346,63.656219,42.697819,77.510002,270.29184,68.900093,152.580002,52.419998,108.199997,39.3489,87.38356,45.088539,133.772446,198.360001,28.831116,95.389999,61.347713,284.690002,293.200012,80.540001,48.162376,276.206787,528.809998,30.99,127.929016,29.083735,193.438568,27.65,27.049999,187.940002,136.191803,59.580593,626.700012,90.081528,45.52,133.973709,14.11,53.112434,63.259998,46.879807,315.100006,167.87236,96.059074,396.820007,64.990059,80.046661,118.629997,124.66555,20.049999,71.993393,298.109985,105.79525,75.07,5.968452,79.0784,138.139999,87.330963,134.990005,77.43,116.059998,51.636002,111.708794,38.16,357,214.210007,149.977158,174.130005,50.797935,214.240005,50.9217,58.45623,119.96579
7/22/19,7905.120117,45.272251,308.549988,32.849998,122.32,274.470001,1139.209961,1138.069946,1985.630005,167.587082,114.213669,211.5,50.937756,49.658092,224.740982,170.360001,161.487701,111.699997,232.479996,81.599998,1893.699951,277.817108,72.660004,110.29493,70.856812,407.859985,115.269997,253.322418,54.946781,99.750519,64.056892,42.494301,78.239998,269.005249,69.497849,155.110001,52.369999,107.550003,39.799049,88.022705,44.813667,134.683395,202.320007,29.087431,95.300003,61.22509,287.070007,298.279999,81.709999,49.197098,278.016357,535.5,30.66,132.960449,29.037626,201.957001,27.48,26.91,187.75,134.540451,60.252407,636.51001,91.301361,47.189999,135.748627,14.05,52.870529,63.529999,46.722115,310.619995,170.742645,96.823944,394.779999,64.830711,79.601746,118.690002,124.847633,20.139999,72.905304,296.519989,105.130371,76.07,5.98815,80.974632,138.699997,87.93058,135.419998,77.660004,116.660004,51.136002,112.585243,38.560001,352.950012,215.940002,149.065979,174.080002,50.331379,214.339996,53.688129,58.398518,121.461708
7/23/19,7954.560059,45.619965,307.880005,33.490002,122.419998,272.959991,1148.050049,1146.209961,1994.48999,167.701416,116.358009,213.240005,51.335976,49.951756,227.178452,169.740005,162.231674,115.139999,243.880005,80.599998,1900.25,282.160522,74.269997,111.620712,70.935547,407.529999,115.709999,255.04364,54.92775,99.10215,64.369583,42.949772,79.230003,268.938049,68.537506,151.949997,52.939999,105.489998,40.15134,88.102608,43.941658,135.960709,202.360001,30.08423,95.300003,62.630505,286.820007,304.640015,78.510002,49.58033,278.757996,537.789978,31.85,135.888214,29.461803,204.442337,27.77,27.129999,189.070007,139.118744,61.135368,634.830017,93.26284,46.950001,136.591995,13.6,53.015671,64.099998,47.125957,307.299988,175.068008,98.981262,392.390015,64.896324,80.103462,120.220001,125.288445,20.99,71.148659,309.26001,105.299072,75.949997,5.948755,82.209633,137.770004,87.147209,136.160004,78.139999,118.110001,52.034,114.385757,40.759998,351.98999,215.740005,149.363113,175.240005,50.993885,211.970001,54.338482,58.109943,124.443718
7/24/19,8010.609863,46.553825,310.269989,34.110001,120.970001,275.160004,1139.72998,1137.810059,2000.810059,167.472733,120.937828,214.949997,51.294189,51.038303,230.977753,173.509995,161.555344,116.379997,241.240005,81.099998,1919.25,284.965424,75.790001,111.56179,71.063477,409.670013,113.25,256.138977,54.470886,98.944969,64.262108,43.482765,79.370003,269.638947,67.83194,152.960007,54.349998,106.239998,40.15134,89.660522,43.107563,136.465714,204.660004,30.523973,94.169998,62.856876,285.399994,304.01001,79.150002,50.701275,278.223969,543.039978,32.200001,138.29245,29.572456,211.479309,27.85,27.309999,192.210007,138.22879,62.709335,660,97.429756,47.990002,137.994293,14.47,52.65765,64.739998,47.145187,317.940002,178.057922,103.452774,396.5,67.624161,80.510521,121.300003,123.822243,20.93,72.828506,313.630005,105.140289,73.57,6.007848,83.969734,139.960007,87.669449,137.619995,80.610001,118.900002,52.976002,122.893005,40.279999,352.940002,216.839996,149.323502,173.339996,51.507092,214.589996,55.678017,58.158039,129.195404
7/25/19,7929.870117,46.881664,308.730011,33.669998,118.029999,200.899994,1135.939941,1132.119995,1973.819946,165.891098,118.550896,213.240005,50.888599,49.746193,227.020569,169.919998,161.4104,114.470001,238.210007,80.669998,1926.130005,281.794678,76.040001,112.160835,71.762199,405.5,113.68,255.014313,53.890297,93.394547,64.281647,43.230804,79.139999,268.649963,68.106331,151.490005,52.470001,106.550003,39.936054,89.041359,43.72366,136.851883,200.710007,30.055552,96.360001,62.555046,283.559998,298.600006,78.800003,49.973137,278.461304,531.690002,31.83,135.432571,29.092953,205.407242,27.85,27.209999,191.210007,139.148407,61.53846,652.5,95.682961,47.77,137.474548,13.51,52.647972,64.160004,46.168285,326.459991,172.7957,99.795151,376,67.183571,80.860756,115.120003,123.611412,21.51,72.329353,303.420013,104.713577,73.360001,6.047245,83.298759,138.740005,87.988617,137.5,79.910004,119.25,45.764,121.321114,40.330002,354.619995,215.850006,148.778778,169.559998,51.096527,215.009995,55.299454,57.898315,124.746819
7/26/19,8016.950195,47.676441,311.269989,34.02,114.629997,198.839996,1245.219971,1250.410034,1943.050049,167.063019,118.182182,213.149994,51.065586,49.667889,227.810028,167.990005,163.545654,114.220001,238.210007,81.110001,1966.849976,282.29187,75.910004,112.386711,71.949173,398.790009,112.489998,255.923782,53.804638,93.905373,64.887527,43.250195,79.43,270.15741,67.577148,153.770004,54.68,106.099998,40.347061,89.390884,43.429825,138.049988,199.75,30.237183,102.300003,63.120983,283.940002,300.899994,80.150002,49.427032,280.607178,527.630005,31.549999,135.190201,29.369591,205.407242,27.790001,27.25,190.610001,138.70343,61.970345,654.710022,95.741516,47.490002,138.602264,14.12,53.035027,65.199997,45.9529,335.779999,174.480026,100.373703,383.790009,67.183571,81.958847,115.489998,125.748428,21.610001,72.204559,309.179993,106.01358,74.459999,6.126035,83.609947,140.729996,95.851303,137.089996,84.25,121.779999,45.608002,122.092773,39.189999,353.880005,216.580002,151.046783,166.830002,51.367126,215.889999,54.843231,58.206135,118.078796
7/29/19,7989.080078,48.133434,307.220001,33.48,112.360001,196.050003,1241.839966,1239.410034,1912.449951,167.768112,117.609703,210.660004,51.542461,49.599361,227.928452,162.770004,162.231674,113.449997,237.110001,79.82,1919.550049,283.061066,76.349998,110.884171,72.50029,393.649994,111.879997,254.945847,54.185352,93.630318,64.535713,42.86256,78.300003,268.966858,68.22393,153.539993,53.900002,103.839996,40.679779,88.75174,43.647827,137.34697,195.940002,29.940836,104.639999,64.017052,284.910004,304.410004,80.260002,50.308464,278.214172,529.609985,31.389999,135.248383,29.2866,205.475494,27.139999,26.59,192.089996,139.65271,61.93195,653.390015,96.00499,46.82,138.298279,13.69,53.083408,65.389999,44.387554,332.700012,174.230881,102.207413,389.820007,67.0336,81.627541,111.449997,126.045494,21.91,71.964584,306.040009,105.696014,75.949997,6.066942,84.407341,138.220001,94.797127,136.210007,82.379997,123.589996,47.153999,123.817078,39.330002,346.130005,215.539993,151.106232,166.229996,51.432442,212.5,54.154057,58.658241,117.863693
7/30/19,7952.470215,47.97448,303.640015,33.869999,114.449997,203.25,1228,1225.140015,1898.530029,168.120651,117.367126,207.800003,51.321232,49.658092,225.333069,160.289993,159.420059,112.75,241.509995,81,1916.589966,281.016083,75.540001,111.542137,72.421562,394.559998,111.43,257.058258,53.747528,93.453491,63.841888,42.717197,77.82,268.361938,68.802086,156.389999,54.150002,101.489998,40.493855,88.452133,43.647827,133.920959,197.039993,30.218063,103.910004,63.281334,286.049988,299.959991,85.43,49.532429,276.503418,531.640015,30.42,135.723404,29.360371,205.962814,27.16,26.540001,191.770004,139.237411,61.548054,633.780029,94.648544,47.459999,137.631454,13.4,53.035027,65.510002,44.764469,325.929993,174.858734,103.737144,383.350006,66.52739,81.542328,112.040001,125.039276,21.950001,71.811005,311.130005,105.527313,75.519997,6.08664,85.331161,137.490005,93.472183,135.369995,81.300003,123.199997,48.452,123.184578,39.209999,348.630005,213.929993,150.581314,169.539993,51.693714,205.970001,54.930592,58.283085,116.84687
